"sensor_id","airtemp","day","hour","latitude","longitude","year","install_type","borough","ntacode"
"Bk-BR_01","76.99316667","2018-06-16T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","76.10833333","2018-06-16T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.633","2018-06-16T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.50083333","2018-06-16T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.42966667","2018-06-17T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.36533333","2018-06-17T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.90966667","2018-06-17T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.0505","2018-06-17T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.836","2018-06-17T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.7705","2018-06-17T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.33516667","2018-06-17T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.83483333","2018-06-17T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.72133333","2018-06-17T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","80.758","2018-06-17T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.04283333","2018-06-17T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.30883333","2018-06-17T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","87.84766667","2018-06-17T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","89.21583333","2018-06-17T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","89.29266667","2018-06-17T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","88.254","2018-06-17T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","85.42916667","2018-06-17T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.32516667","2018-06-17T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","85.36766667","2018-06-17T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","81.35166667","2018-06-17T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.32033333","2018-06-17T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.91933333","2018-06-17T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.33316667","2018-06-17T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.471","2018-06-17T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.7165","2018-06-18T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.64766667","2018-06-18T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.86783333","2018-06-18T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.40716667","2018-06-18T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.58083333","2018-06-18T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.9565","2018-06-18T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.47333333","2018-06-18T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.64083333","2018-06-18T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.51733333","2018-06-18T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","81.00933333","2018-06-18T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.131","2018-06-18T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.71133333","2018-06-18T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","87.08166667","2018-06-18T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.59533333","2018-06-18T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.8685","2018-06-18T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.26283333","2018-06-18T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","85.68983333","2018-06-18T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.948","2018-06-18T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.947","2018-06-18T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","85.70183333","2018-06-18T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","87.12583333","2018-06-18T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","76.11066667","2018-06-18T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.9055","2018-06-18T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.3265","2018-06-18T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","76.31833333","2018-06-19T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","78.40516667","2018-06-19T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.16","2018-06-19T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.10183333","2018-06-19T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.10166667","2018-06-19T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.23283333","2018-06-19T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.698","2018-06-19T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.15083333","2018-06-19T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","80.6995","2018-06-19T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","83.549","2018-06-19T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.21333333","2018-06-19T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","84.8195","2018-06-19T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","86.07466667","2018-06-19T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","87.15666667","2018-06-19T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","88.78783333","2018-06-19T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","89.8695","2018-06-19T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","90.39433333","2018-06-19T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","91.17966667","2018-06-19T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","93.3345","2018-06-19T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","89.29083333","2018-06-19T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","83.45866667","2018-06-19T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","80.265","2018-06-19T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.70683333","2018-06-19T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","78.71883333","2018-06-19T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","78.05466667","2018-06-20T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.02883333","2018-06-20T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.42733333","2018-06-20T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.2505","2018-06-20T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.21316667","2018-06-20T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.92766667","2018-06-20T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.684","2018-06-20T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.09933333","2018-06-20T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.1275","2018-06-20T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.305","2018-06-20T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.55433333","2018-06-20T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.07716667","2018-06-20T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","78.58016667","2018-06-20T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.2475","2018-06-20T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","80.34566667","2018-06-20T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","81.0595","2018-06-20T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","81.04483333","2018-06-20T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.34983333","2018-06-20T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.56783333","2018-06-20T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.65216667","2018-06-20T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.4885","2018-06-20T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.739","2018-06-20T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.11916667","2018-06-20T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.99033333","2018-06-20T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.51633333","2018-06-21T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.48266667","2018-06-21T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.28783333","2018-06-21T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.107","2018-06-21T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.17216667","2018-06-21T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.022","2018-06-21T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.17966667","2018-06-21T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.52916667","2018-06-21T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.42783333","2018-06-21T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.20716667","2018-06-21T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.37233333","2018-06-21T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.66","2018-06-21T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","79.06383333","2018-06-21T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","81.0965","2018-06-21T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","82.465","2018-06-21T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","83.68383333","2018-06-21T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","82.301","2018-06-21T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","83.20783333","2018-06-21T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","85.503","2018-06-21T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","80.49683333","2018-06-21T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","77.46633333","2018-06-21T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.81033333","2018-06-21T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","75.4565","2018-06-21T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","74.5175","2018-06-21T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.204","2018-06-22T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.77166667","2018-06-22T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.992","2018-06-22T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.34216667","2018-06-22T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.08466667","2018-06-22T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.47716667","2018-06-22T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","68.54933333","2018-06-22T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.4855","2018-06-22T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.35383333","2018-06-22T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","73.37166667","2018-06-22T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.9915","2018-06-22T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.1895","2018-06-22T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.65133333","2018-06-22T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","72.46583333","2018-06-22T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.8485","2018-06-22T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","71.505","2018-06-22T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.974","2018-06-22T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","70.37933333","2018-06-22T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","69.39266667","2018-06-22T00:00:00.000","18","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.90633333","2018-06-22T00:00:00.000","19","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.89933333","2018-06-22T00:00:00.000","20","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.77783333","2018-06-22T00:00:00.000","21","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.906","2018-06-22T00:00:00.000","22","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.09383333","2018-06-22T00:00:00.000","23","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.1105","2018-06-23T00:00:00.000","0","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","63.982","2018-06-23T00:00:00.000","1","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.06066667","2018-06-23T00:00:00.000","2","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.3605","2018-06-23T00:00:00.000","3","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.62416667","2018-06-23T00:00:00.000","4","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.603","2018-06-23T00:00:00.000","5","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.76016667","2018-06-23T00:00:00.000","6","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","65.00933333","2018-06-23T00:00:00.000","7","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","64.91666667","2018-06-23T00:00:00.000","8","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","65.23783333","2018-06-23T00:00:00.000","9","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.41516667","2018-06-23T00:00:00.000","10","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.29266667","2018-06-23T00:00:00.000","11","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.14983333","2018-06-23T00:00:00.000","12","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.7715","2018-06-23T00:00:00.000","13","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","66.86433333","2018-06-23T00:00:00.000","14","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.32816667","2018-06-23T00:00:00.000","15","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.92816667","2018-06-23T00:00:00.000","16","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
"Bk-BR_01","67.46366667","2018-06-23T00:00:00.000","17","40.66620508","-73.91691035","2018","Street Tree","Brooklyn","BK81"
