"dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"B01413","2019-01-01T00:19:25.000","2019-01-01T00:29:25.000",,"238",
"B01413","2019-01-01T00:42:16.000","2019-01-01T01:09:36.000",,"263",
"B01436","2019-01-01T00:01:27.000","2019-01-01T00:02:48.000",,"265",
"B01436","2019-01-01T00:30:59.000","2019-01-01T00:31:12.000",,"265",
"B01436","2019-01-01T00:50:43.000","2019-01-01T00:50:45.000",,"265",
"B01437","2019-01-01T00:55:30.000","2019-01-01T01:20:55.000",,"265",
"B01437","2019-01-01T00:24:51.000","2019-01-01T12:02:41.000",,"265",
"B01437","2019-01-01T00:35:52.000","2019-01-01T00:48:31.000",,"265",
"B01437","2019-01-01T00:55:18.000","2019-01-01T01:18:43.000",,"265",
"B01437","2019-01-01T00:16:05.000","2019-01-01T00:20:45.000",,"265",
"B01437","2019-01-01T00:40:35.000","2019-01-01T01:06:28.000",,"265",
"B01437","2019-01-01T00:57:02.000","2019-01-01T01:12:13.000",,"265",
"B01437","2019-01-01T00:12:48.000","2019-01-01T00:19:17.000",,"265",
"B01437","2019-01-01T00:27:12.000","2019-01-01T00:35:28.000",,"265",
"B01437","2019-01-01T00:45:29.000","2019-01-01T01:17:51.000",,"265",
"B01437","2019-01-01T00:48:43.000","2019-01-01T01:00:12.000",,"265",
"B01444","2019-01-01T00:05:00.000","2019-01-01T00:40:00.000",,,
"B01445","2019-01-01T00:28:00.000","2019-01-01T00:59:00.000","265","265",
"B01445","2019-01-01T00:35:00.000","2019-01-01T01:38:00.000","265","265",
"B01445","2019-01-01T00:21:00.000","2019-01-01T00:43:00.000","265","265",
"B01445","2019-01-01T00:25:00.000","2019-01-01T01:00:00.000","265","265",
"B01445","2019-01-01T00:27:00.000","2019-01-01T01:21:00.000","265","265",
"B01445","2019-01-01T00:05:00.000","2019-01-01T00:43:00.000","265","265",
"B01445","2019-01-01T00:07:00.000","2019-01-01T00:18:00.000","265","265",
"B01445","2019-01-01T00:09:00.000","2019-01-01T00:26:00.000","265","265",
"B01445","2019-01-01T00:11:00.000","2019-01-01T00:45:00.000","265","265",
"B01445","2019-01-01T00:43:00.000","2019-01-01T01:42:00.000","265","265",
"B01445","2019-01-01T00:54:00.000","2019-01-01T02:35:00.000","265","265",
"B01445","2019-01-01T00:12:00.000","2019-01-01T00:39:00.000","265","265",
"B01445","2019-01-01T00:31:00.000","2019-01-01T01:00:00.000","265","265",
"B01445","2019-01-01T00:08:00.000","2019-01-01T00:18:00.000","265","265",
"B01452","2019-01-01T00:10:00.000","2019-01-01T00:38:00.000",,,
"B01452","2019-01-01T00:13:00.000","2019-01-01T01:41:00.000",,,
"B01452","2019-01-01T00:30:00.000","2019-01-01T01:09:00.000",,,
"B01452","2019-01-01T00:55:00.000","2019-01-01T01:40:00.000",,,
"B01452","2019-01-01T00:46:00.000","2019-01-01T01:28:00.000",,,
"B01455","2019-01-01T00:11:18.000","2019-01-01T00:27:47.000",,"265",
"B01455","2019-01-01T00:34:38.000","2019-01-01T00:39:29.000",,"265",
"B01455","2019-01-01T00:49:59.000","2019-01-01T01:04:42.000",,"265",
"B01455","2019-01-01T00:29:51.000","2019-01-01T00:36:42.000",,"265",
"B01455","2019-01-01T00:54:25.000","2019-01-01T01:20:09.000",,"265",
"B01455","2019-01-01T00:37:08.000","2019-01-01T00:58:55.000",,"265",
"B01455","2019-01-01T00:35:24.000","2019-01-01T00:39:30.000",,"265",
"B01455","2019-01-01T00:19:24.000","2019-01-01T00:24:55.000",,"265",
"B01455","2019-01-01T00:46:01.000","2019-01-01T00:51:36.000",,"265",
"B01455","2019-01-01T00:15:45.000","2019-01-01T00:19:07.000",,"265",
"B01455","2019-01-01T00:36:29.000","2019-01-01T00:39:30.000",,"265",
"B01455","2019-01-01T00:45:13.000","2019-01-01T00:48:33.000",,"265",
"B01455","2019-01-01T00:01:25.000","2019-01-01T00:18:49.000",,"265",
"B01455","2019-01-01T00:15:37.000","2019-01-01T00:19:38.000",,"265",
"B01455","2019-01-01T00:33:16.000","2019-01-01T00:37:36.000",,"265",
"B01455","2019-01-01T00:50:09.000","2019-01-01T00:54:17.000",,"265",
"B01455","2019-01-01T00:09:22.000","2019-01-01T00:13:52.000",,"265",
"B01455","2019-01-01T00:30:55.000","2019-01-01T00:35:44.000",,"265",
"B01455","2019-01-01T00:17:47.000","2019-01-01T00:28:51.000",,"265",
"B01469","2019-01-01T00:34:45.000","2019-01-01T01:01:16.000",,"265",
"B01469","2019-01-01T00:34:13.000","2019-01-01T00:40:25.000",,"265",
"B01482","2019-01-01T00:24:00.000","2019-01-01T00:31:00.000",,,
"B01482","2019-01-01T00:50:00.000","2019-01-01T01:11:00.000",,,
"B01485","2019-01-01T00:36:27.000","2019-01-01T00:57:15.000",,"265",
"B01485","2019-01-01T00:21:03.000","2019-01-01T00:30:15.000",,"265",
"B01485","2019-01-01T00:56:07.000","2019-01-01T01:07:39.000",,"265",
"B01485","2019-01-01T00:18:39.000","2019-01-01T00:21:51.000",,"265",
"B01485","2019-01-01T00:28:26.000","2019-01-01T00:33:24.000",,"265",
"B01485","2019-01-01T00:55:28.000","2019-01-01T01:01:50.000",,"265",
"B01485","2019-01-01T00:35:08.000","2019-01-01T00:41:04.000",,"265",
"B01485","2019-01-01T00:22:15.000","2019-01-01T00:38:23.000",,"265",
"B01485","2019-01-01T00:57:25.000","2019-01-01T01:16:28.000",,"265",
"B01485","2019-01-01T00:09:35.000","2019-01-01T00:29:16.000",,"265",
"B01485","2019-01-01T00:38:48.000","2019-01-01T01:26:19.000",,"265",
"B01485","2019-01-01T00:34:04.000","2019-01-01T00:54:48.000",,"265",
"B01485","2019-01-01T00:34:02.000","2019-01-01T00:48:45.000",,"265",
"B01509","2019-01-01T00:28:33.000","2019-01-01T00:48:18.000",,"265",
"B01509","2019-01-01T00:41:45.000","2019-01-01T00:45:58.000",,"265",
"B01509","2019-01-01T00:20:00.000","2019-01-01T00:26:02.000",,"265",
"B01509","2019-01-01T00:30:55.000","2019-01-01T00:40:53.000",,"265",
"B01509","2019-01-01T00:14:09.000","2019-01-01T00:18:52.000",,"265",
"B01509","2019-01-01T00:38:23.000","2019-01-01T00:52:43.000",,"265",
"B01509","2019-01-01T00:17:54.000","2019-01-01T00:31:59.000",,"265",
"B01509","2019-01-01T00:37:56.000","2019-01-01T00:53:41.000",,"265",
"B01509","2019-01-01T00:26:12.000","2019-01-01T00:57:17.000",,"265",
"B01509","2019-01-01T00:18:08.000","2019-01-01T00:25:46.000",,"265",
"B01509","2019-01-01T00:41:40.000","2019-01-01T00:45:22.000",,"265",
"B01509","2019-01-01T00:54:54.000","2019-01-01T00:59:11.000",,"265",
"B01509","2019-01-01T00:41:00.000","2019-01-01T00:46:40.000",,"265",
"B01509","2019-01-01T00:54:18.000","2019-01-01T01:02:31.000",,"265",
"B01509","2019-01-01T00:16:01.000","2019-01-01T00:28:03.000",,"265",
"B01509","2019-01-01T00:35:11.000","2019-01-01T00:40:10.000",,"265",
"B01509","2019-01-01T00:47:48.000","2019-01-01T01:00:37.000",,"265",
"B01509","2019-01-01T00:15:52.000","2019-01-01T00:21:28.000",,"265",
"B01509","2019-01-01T00:48:58.000","2019-01-01T00:56:21.000",,"265",
"B01509","2019-01-01T00:19:08.000","2019-01-01T00:30:59.000",,"265",
"B01509","2019-01-01T00:37:11.000","2019-01-01T00:46:26.000",,"265",
"B01509","2019-01-01T00:57:04.000","2019-01-01T01:36:41.000",,"265",
"B01509","2019-01-01T00:00:51.000","2019-01-01T00:04:14.000",,"265",
"B01509","2019-01-01T00:15:50.000","2019-01-01T00:21:35.000",,"265",
"B01509","2019-01-01T00:32:20.000","2019-01-01T00:36:17.000",,"265",
"B01509","2019-01-01T00:40:57.000","2019-01-01T00:49:13.000",,"265",
"B01509","2019-01-01T00:15:02.000","2019-01-01T00:33:03.000",,"265",
"B01509","2019-01-01T00:03:47.000","2019-01-01T00:09:41.000",,"265",
"B01509","2019-01-01T00:18:32.000","2019-01-01T00:23:01.000",,"265",
"B01509","2019-01-01T00:30:47.000","2019-01-01T00:42:28.000",,"265",
"B01509","2019-01-01T00:50:53.000","2019-01-01T01:04:54.000",,"265",
"B01509","2019-01-01T00:34:14.000","2019-01-01T00:39:35.000",,"265",
"B01509","2019-01-01T00:58:25.000","2019-01-01T01:26:58.000",,"265",
"B01509","2019-01-01T00:18:49.000","2019-01-01T00:48:30.000",,"265",
"B01510","2019-01-01T00:27:34.000","2019-01-01T01:08:29.000",,,
"B01510","2019-01-01T00:26:26.000","2019-01-01T01:08:28.000",,,
"B01510","2019-01-01T00:55:33.000","2019-01-01T01:29:53.000",,,
"B01522","2019-01-01T00:52:46.000","2019-01-01T01:02:29.000",,"265",
"B01529","2019-01-01T00:35:05.000","2019-01-01T00:57:48.000",,"265",
"B01529","2019-01-01T00:08:02.000","2019-01-01T00:20:05.000",,"265",
"B01529","2019-01-01T00:27:20.000","2019-01-01T00:51:25.000",,"265",
"B01540","2019-01-01T00:02:02.000","2019-01-01T00:07:47.000",,"265",
"B01540","2019-01-01T00:37:01.000","2019-01-01T01:04:05.000",,"265",
"B01540","2019-01-01T00:20:53.000","2019-01-01T00:40:13.000",,"265",
"B01540","2019-01-01T00:51:53.000","2019-01-01T01:07:20.000",,"265",
"B01540","2019-01-01T00:15:37.000","2019-01-01T00:20:43.000",,"265",
"B01540","2019-01-01T00:27:37.000","2019-01-01T00:35:36.000",,"265",
"B01540","2019-01-01T00:28:00.000","2019-01-01T00:55:32.000",,"265",
"B01540","2019-01-01T00:30:10.000","2019-01-01T00:36:07.000",,"265",
"B01540","2019-01-01T00:52:12.000","2019-01-01T00:58:32.000",,"265",
"B01540","2019-01-01T00:23:09.000","2019-01-01T00:56:25.000",,"265",
