"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_action_updated_date","community_board","borough","x_coordinate_state_plane_","y_coordinate_state_plane_","park_facility_name","park_borough","school_name","school_number","school_region","school_code","school_phone_number","school_address","school_city","school_state","school_zip","school_not_found","school_or_citywide_complaint","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","garage_lot_name","ferry_direction","ferry_terminal_name","latitude","longitude","location"
"10761142","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","LED Pedestrian Unit",,,,,,,"1 AVE","102 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761296","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DEP","Department of Environmental Protection","Asbestos","Asbestos, Other (Use Comments) (BZ)",,,"54 FRANKLYN ST","FRANKLYN ST",,,,,"ADDRESS",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10189576","2008-01-02T00:00:00.000","2008-01-02T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"WILLIS AVE","147 ST E","INTERSECTION",,,"N/A","Closed",,"2008-01-02T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761330","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"CROSS BAY BLVD","6 RD","INTERSECTION",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188507","2008-01-02T00:00:00.000","2008-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Dayburning",,,,,,,"EAST END AVE","86 ST E","INTERSECTION",,,"N/A","Closed",,"2008-01-02T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10760423","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"BATHGATE AVE","FORDHAM RD EAST","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10760687","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Ped Lamp",,,,,,,"MARCY AVE","DIVISION AVE","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762038","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DEP","Department of Environmental Protection","Water System","Leak (Use Comments) (WA2)",,,,,,,"W 100 ST","RIVERSIDE DR","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10759667","2008-03-18T00:00:00.000","2008-03-19T00:00:00.000","DOT","Department of Transportation","Street Condition","Pothole",,,,,,,"101 STREET","ROCKAWAY BOULEVARD","INTERSECTION",,,"N/A","Closed",,"2008-03-19T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762111","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DEP","Department of Environmental Protection","Water System","No Water/Low Pressure (WA5)",,,"1262 BAY RDGE AVE","BAY RDGE AVE","12 AVE","13 AVE",,,"ADDRESS",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762221","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"9 AVE","14 ST W","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10760220","2008-03-20T00:00:00.000","2008-03-24T00:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Cave-In / Depression (SG)",,,"130 OCEAN PKWY","OCEAN PKWY","AVENUE M","AVENUE",,,"BLOCKFACE",,,"N/A","Closed",,"2008-03-24T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10760226","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"5 AVE","71 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762074","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Sgnl Mult Lamps",,,,,,,"9 AVE","14 ST W","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188508","2008-01-02T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"125 ST W","MORNINGSIDE AVE","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10212043","2008-01-04T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"ELTON AVE","155 ST E","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10760302","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Street Light Feed",,,,,,,"CROTONA PKWY","179 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762344","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"9 AVE","42 ST W","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10758112","2008-03-20T00:00:00.000","2008-03-23T00:00:00.000","DOT","Department of Transportation","Street Condition","Pothole",,," WEST   43 STREET","WEST   43 STREET","8 AVENUE","BROADWAY",,,"BLOCKFACE",,,"N/A","Closed",,"2008-03-23T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10759640","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"ROCKAWAY BLVD","VAN WYCK EXPY","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10759641","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"SEAGIRT BLVD","BEACH 9 ST","INTERSECTION",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762058","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"ASTORIA BLVD","97 ST","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762066","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"LEXINGTON AVE","78 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-21T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762325","2008-03-20T00:00:00.000","2008-03-24T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Pedestrian Signal",,,,,,,"ANDREWS AVE","BURNSIDE AVE WEST","INTERSECTION",,,"N/A","Closed",,"2008-03-24T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762331","2008-03-20T00:00:00.000","2008-03-25T00:00:00.000","DEP","Department of Environmental Protection","Water System","Other Water Problem (Use Comments) (WZZ)",,,,,,,"BELT PARK","KNAPP ST","INTERSECTION",,,"N/A","Closed",,"2008-03-25T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762155","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"LEXINGTON AVE","96 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762158","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE Y","7 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762162","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"SLOSSON AVE","TODT HILL RD","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762163","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"RIVER AVE","161 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10212061","2008-01-04T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"UNION AVE","161 ST E","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761225","2008-03-18T00:00:00.000","2008-03-19T00:00:00.000","DOT","Department of Transportation","Street Condition","Pothole",,,,,,,"AUSTIN STREET","UNION TURNPIKE","INTERSECTION",,,"N/A","Closed",,"2008-03-19T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10212060","2008-01-04T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"BOSTON RD","164 ST E","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188509","2008-01-02T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"125 ST W","8 AVE","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761292","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"9 AVE","14 ST W","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188510","2008-01-02T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"125 ST W","7 AVE","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761158","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Lane Control Signal",,,,,,,"COOPER SQR","6 ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761282","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE OF THE AMERICAS","16 ST W","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188511","2008-01-02T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"125 ST W","5 AVE","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762129","2008-03-20T00:00:00.000","2008-04-10T00:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Cave-In / Depression (SG)",,,,,,,"GUIDER AVE","E 12 ST","INTERSECTION",,,"N/A","Closed",,"2008-04-10T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10762142","2008-03-20T00:00:00.000","2008-03-20T00:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Cave-In / Depression (SG)",,,,,,,"BAY RDGE PKWY","15 AVE","INTERSECTION",,,"N/A","Closed",,"2008-03-20T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10218206","2008-01-05T00:00:00.000","2008-01-15T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","LED Lense",,,,,,,"LINDEN BLVD","235 ST","INTERSECTION",,,"N/A","Closed",,"2008-01-15T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761360","2008-03-20T00:00:00.000","2008-03-21T00:00:00.000","DSNY","BCC - Brooklyn North","Sanitation Condition","15 Street Cond/Dump-Out/Drop-Off","Street",,,,,,,,,,,"DSNY Garage","Closed",,"2008-03-21T00:00:00.000","05 BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10188512","2008-01-02T00:00:00.000","2008-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"125 ST W","8 AVE","INTERSECTION",,,"N/A","Closed",,"2008-01-04T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"10761176","2008-03-19T00:00:00.000","2008-03-19T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Pedestrian Signal",,,,,,,"1 AVE","HOUSTON ST E","INTERSECTION",,,"N/A","Closed",,"2008-03-19T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
