"event_id","video_id"
"73341","http://www.youtube.com/watch?v=Zk-8E1AkeeU"
"73342","http://www.youtube.com/watch?v=Bwr5IkzdjBI"
"73342","http://www.youtube.com/watch?v=OrgNb7QTmT0"
"73342","http://www.youtube.com/watch?v=WxwQhrfTEc8"
"73343","http://www.youtube.com/watch?v=m1u3V6pKMM8"
"73343","http://www.youtube.com/watch?v=SqoAjRjaI6k"
"73343","http://www.youtube.com/watch?v=Vl6djB1AtyU"
"73345","http://www.youtube.com/watch?v=5fIkNzorfOs"
"73345","http://www.youtube.com/watch?v=KI4y3xBooVo"
"73345","http://www.youtube.com/watch?v=yAkk3MqxOY8"
"73347","http://www.youtube.com/watch?v=0C6g7JfYztE"
"73372","http://www.youtube.com/watch?v=NxTH0RFgOPE"
"73372","http://www.youtube.com/watch?v=urjC0X5hzHc"
"73373","http://www.youtube.com/watch?v=8bH24-9n1p4"
"73373","http://www.youtube.com/watch?v=eXEFB8_cCVc"
"73374","http://www.youtube.com/watch?v=Gsnrzr0Bm80"
"73374","http://www.youtube.com/watch?v=vg4NwkuDiFo"
"73374","http://www.youtube.com/watch?v=Vpadm5i_CKU"
"73386","http://www.youtube.com/watch?v=fGBEhgBj9Lg"
"73386","http://www.youtube.com/watch?v=NfD5P8Ay_7c&list=UU5jPTpBenRDSGR_x891f4zQ&index=3"
"73388","http://www.youtube.com/watch?v=pjlOh47-Wt4"
"73388","http://www.youtube.com/watch?v=SnitXc3cCmQ"
"73388","http://www.youtube.com/watch?v=WPZdmTImI7w"
"73390","http://www.youtube.com/watch?v=eOkFWfWA05I"
"73392","http://www.youtube.com/watch?v=65r_xN1eWeY"
"73392","http://www.youtube.com/watch?v=idteXQcGKlg"
"73392","http://www.youtube.com/watch?v=N-E3NE6XGQ4"
"73394","http://www.youtube.com/watch?v=lfoH-XnmVJ8"
"73394","http://www.youtube.com/watch?v=sRIWtM8lgLM"
"73395","http://www.youtube.com/watch?v=iwQ6N1DfFyU"
"73395","http://www.youtube.com/watch?v=pvqZzSMIZa0?list=PL6040005A3F87E791"
"73396","http://www.youtube.com/watch?v=96l3BgQE6Qk"
"73396","http://www.youtube.com/watch?v=x59hChkS1Rk&list=UUBtln7sL3FYAY6ePguz9sNg&index=3"
"73397","http://www.youtube.com/watch?v=CSPv8tXISsU?list=UUTZ0pVJExw6z0XjqEzchX8g"
"73397","http://www.youtube.com/watch?v=YjWO2bre_W8"
"73545","http://www.youtube.com/watch?v=CDojbuBQlmo"
"73545","http://www.youtube.com/watch?v=ZycYg_bXwzI"
"75491","http://www.youtube.com/watch?v=5TbAoOTxk58"
"76210","http://www.youtube.com/watch?v=p_XaEnlDnD0"
"76399","http://www.youtube.com/watch?v=DRod7UnbKzU"
"76700","http://www.youtube.com/watch?v=Q3VlyltFWHw"
"77176","http://www.youtube.com/watch?v=2TA8M73eilI"
"77545","http://www.youtube.com/watch?v=o_H3AbKyhGI"
"78641","http://www.youtube.com/watch?v=HMNyFN4dKyE"
"79162","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79163","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79164","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79165","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79166","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79167","http://www.youtube.com/watch?v=0UoDYX2mhZc"
"79912","http://www.youtube.com/watch?v=nuvmUaxXPAg"
"79913","http://www.youtube.com/watch?v=nuvmUaxXPAg"
"86450","http://www.youtube.com/watch?v=3UjjxD3NhV8&list=PLii3Faarfs8WCOtLesA4QQ5nM4JaA8krb&index=20"
"86450","http://www.youtube.com/watch?v=Xh6sRJHaEM8&index=8&list=PLii3Faarfs8WCOtLesA4QQ5nM4JaA8krb"
"90345","http://www.youtube.com/watch?v=YLorLVa95Xo"
"90346","http://www.youtube.com/watch?v=h5Cb4SFt7gE"
"90348","http://www.youtube.com/watch?v=fZ_JOBCLF-I"
"90349","http://www.youtube.com/watch?v=tkzXfYLFDfU"
"90350","http://www.youtube.com/watch?v=E2xqsSdddhk"
"90351","http://www.youtube.com/watch?v=TzU3UJuV80w"
"92948","http://youtu.be/fZ_JOBCLF-I"
"93376","http://www.youtube.com/watch?v=jrdlPQZye48"
"93382","http://www.youtube.com/watch?v=Cg8PrPVqCd8"
"94353","http://www.youtube.com/watch?v=lbaZWcvVtj0"
"95196","http://www.youtube.com/watch?v=07eHy6Sn6XI"
"95947","http://www.youtube.com/watch?v=SzL5bi-ZR3M"
"96527","http://www.youtube.com/watch?v=d6vCOlMq5kA"
"97007","http://www.youtube.com/watch?v=SF0ZCQEP5U8&list=PLii3Faarfs8WyqHsCeoMaQlHL3rbGpezD"
"97322","http://www.youtube.com/watch?v=3PIE8FE_lZI"
"97323","http://www.youtube.com/watch?v=3PIE8FE_lZI"
"97324","http://www.youtube.com/watch?v=3PIE8FE_lZI"
"97325","http://www.youtube.com/watch?v=3PIE8FE_lZI"
"97384","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97385","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97386","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97387","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97388","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97389","https://www.youtube.com/watch?v=h2V6QiveAbc"
"97412","http://vimeo.com/97172333"
"98516","http://www.youtube.com/watch?v=NgPC74-Tde"
"98517","http://www.youtube.com/watch?v=NgPC74-Tde"
"98518","http://www.youtube.com/watch?v=NgPC74-Tde"
"98519","http://www.youtube.com/watch?v=NgPC74-Tde"
"98520","http://www.youtube.com/watch?v=NgPC74-Tde"
"98521","http://www.youtube.com/watch?v=NgPC74-Tde"
"98526","http://www.youtube.com/watch?v=NgPC74-Tde8"
"98529","http://www.youtube.com/watch?v=4rCEcn9xcSI"
"98530","http://www.youtube.com/watch?v=E8K8WRRzbQs"
"98530","http://www.youtube.com/watch?v=nY7iggftSHE"
"102267","http://youtu.be/o1MWX3yQBCg"
"102268","http://youtu.be/o1MWX3yQBCg"
"102269","http://youtu.be/o1MWX3yQBCg"
"102270","http://youtu.be/o1MWX3yQBCg"
"102271","http://youtu.be/o1MWX3yQBCg"
"102272","http://youtu.be/o1MWX3yQBCg"
"102273","http://youtu.be/o1MWX3yQBCg"
"102274","http://youtu.be/o1MWX3yQBCg"
"102275","http://youtu.be/o1MWX3yQBCg"
"102276","http://youtu.be/o1MWX3yQBCg"
"102277","http://youtu.be/o1MWX3yQBCg"
"102278","http://youtu.be/o1MWX3yQBCg"
"102279","http://youtu.be/o1MWX3yQBCg"
"102280","http://youtu.be/o1MWX3yQBCg"
"102281","http://youtu.be/o1MWX3yQBCg"
"102282","http://youtu.be/o1MWX3yQBCg"
"102283","http://youtu.be/o1MWX3yQBCg"
"102284","http://youtu.be/o1MWX3yQBCg"
"102285","http://youtu.be/o1MWX3yQBCg"
"102286","http://youtu.be/o1MWX3yQBCg"
"102287","http://youtu.be/o1MWX3yQBCg"
"102288","http://youtu.be/o1MWX3yQBCg"
"102289","http://youtu.be/o1MWX3yQBCg"
"102290","http://youtu.be/o1MWX3yQBCg"
"102291","http://youtu.be/o1MWX3yQBCg"
"102292","http://youtu.be/o1MWX3yQBCg"
"110836","www.youtube.com/watch?v=bA2F_6kKWFk"
"110922","http://www.youtube.com/watch?v=sTI1DV55kps"
"113396","https://vimeo.com/18035597"
"113397","https://vimeo.com/18035597"
"113398","https://vimeo.com/18035597"
"113399","https://vimeo.com/18035597"
"113400","https://vimeo.com/18035597"
"114644","http://www.youtube.com/watch?v=07eHy6Sn6XI"
"116623","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116624","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116625","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116626","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116627","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116634","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116635","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116636","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116637","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116639","http://www.youtube.com/watch?v=BtfVxwXS8n8"
"116642","https://www.youtube.com/watch?v=yJbltkhB3XU"
"116643","https://www.youtube.com/watch?v=yJbltkhB3XU"
"116644","https://www.youtube.com/watch?v=yJbltkhB3XU"
"116645","https://www.youtube.com/watch?v=yJbltkhB3XU"
"116711","http://www.youtube.com/watch?v=bpQ6sVzr9Pw"
"116850","http://www.youtube.com/watch?v=W1a2czpMuwM"
"117503","https://www.youtube.com/watch?v=CUlaklf-7Xg&list=PL2_jGQO8_FKibVseT9a4FZGDHVVuoJy43"
"119251","http://www.youtube.com/watch?v=sRzavIvWhpQ&feature=youtu.be"
"119252","http://www.youtube.com/watch?v=sRzavIvWhpQ&feature=youtu.be"
"119253","http://www.youtube.com/watch?v=sRzavIvWhpQ&feature=youtu.be"
"119533","http://www.youtube.com/watch?v=UUIV64CQeOyGfEEdLnFajY4w&v=5FXusOlFT3E"
"121103","http://www.youtube.com/watch?v=X35bay39xAI"
"121233","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121234","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121235","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121236","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121237","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121238","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121239","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121240","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121241","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121242","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121243","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121244","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121245","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121246","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121247","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121248","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121249","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121250","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121251","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121252","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121253","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121254","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121255","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121256","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121257","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121258","https://www.youtube.com/watch?v=o1MWX3yQBCg"
"121420","https://www.youtube.com/watch?v=-tTXbHoRomU"
"121578","http://www.youtube.com/watch?v=3fT14rIbZMw"
"121610","http://www.youtube.com/watch?v=L3wMo5WVPQ4"
"122631","http://www.youtube.com/watch?v=lf-zjOTdalQ"
"122798","http://www.youtube.com/watch?v=t_q3rv2rdEc"
"123844","http://www.youtube.com/watch?v=cMpoGjDYKsk"
"123864","http://www.youtube.com/watch?v=VWpx0O2-yLA"
"124827","https://vimeo.com/146306663"
"125066","https://vimeo.com/154773233"
"125068","https://vimeo.com/154773233"
"125069","https://vimeo.com/154773233"
"125070","https://vimeo.com/154773233"
"125362","http://www.youtube.com/watch?v=TFm_EynqyYk"
"125673","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125674","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125675","http://www.youtube.com/watch?v=nDMeJJLXiLg"
"125676","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125677","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125678","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125679","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"125680","https://www.youtube.com/watch?v=nDMeJJLXiLg"
"127074","https://vimeo.com/154773233"
"127169","http://www.youtube.com/watch?v=FLBK6P5ATxk"
"127173","http://www.youtube.com/watch?v=p5Sa1-fpKSc"
"127174","http://www.youtube.com/watch?v=RC-9eya8Yso"
"127176","http://www.youtube.com/watch?v=VYeZsW267P8"
"127180","http://www.youtube.com/watch?v=lJudaZEY-Uc"
"129265","http://www.youtube.com/watch?v=TFm_EynqyYk"
"129595","http://www.youtube.com/watch?v=BH0MLyu6HjY"
"129599","http://www.youtube.com/watch?v=urAy7RJIWUs"
"132468","https://youtu.be/LJtLnO0_s0Y"
"132469","https://youtu.be/LJtLnO0_s0Y"
"132470","https://youtu.be/LJtLnO0_s0Y"
"132471","https://youtu.be/LJtLnO0_s0Y"
"132472","https://youtu.be/LJtLnO0_s0Y"
"132473","https://youtu.be/LJtLnO0_s0Y"
"132474","https://youtu.be/LJtLnO0_s0Y"
"132475","https://youtu.be/LJtLnO0_s0Y"
"132476","https://youtu.be/LJtLnO0_s0Y"
"132477","https://youtu.be/LJtLnO0_s0Y"
"132478","https://youtu.be/LJtLnO0_s0Y"
"132479","https://youtu.be/LJtLnO0_s0Y"
"132480","https://youtu.be/LJtLnO0_s0Y"
"132481","https://youtu.be/LJtLnO0_s0Y"
"132482","https://youtu.be/LJtLnO0_s0Y"
"132483","https://youtu.be/LJtLnO0_s0Y"
"132484","https://youtu.be/LJtLnO0_s0Y"
"132485","https://youtu.be/LJtLnO0_s0Y"
"132486","https://youtu.be/LJtLnO0_s0Y"
"132487","https://youtu.be/LJtLnO0_s0Y"
"132488","https://youtu.be/LJtLnO0_s0Y"
"132500","https://youtu.be/LJtLnO0_s0Y"
"132501","https://youtu.be/LJtLnO0_s0Y"
"132502","https://youtu.be/LJtLnO0_s0Y"
"132503","https://youtu.be/LJtLnO0_s0Y"
"132504","https://youtu.be/LJtLnO0_s0Y"
"132505","https://youtu.be/LJtLnO0_s0Y"
"132506","https://youtu.be/LJtLnO0_s0Y"
"132507","https://youtu.be/LJtLnO0_s0Y"
"132508","https://youtu.be/LJtLnO0_s0Y"
"132509","https://youtu.be/LJtLnO0_s0Y"
"132510","https://youtu.be/LJtLnO0_s0Y"
"132511","https://youtu.be/LJtLnO0_s0Y"
"132512","https://youtu.be/LJtLnO0_s0Y"
"132513","https://youtu.be/LJtLnO0_s0Y"
"132514","https://youtu.be/LJtLnO0_s0Y"
"132515","https://youtu.be/LJtLnO0_s0Y"
"132516","https://youtu.be/LJtLnO0_s0Y"
"132517","https://youtu.be/LJtLnO0_s0Y"
"132518","https://youtu.be/LJtLnO0_s0Y"
"132519","https://youtu.be/LJtLnO0_s0Y"
"132520","https://youtu.be/LJtLnO0_s0Y"
"132521","https://youtu.be/LJtLnO0_s0Y"
"132522","https://youtu.be/LJtLnO0_s0Y"
"132523","https://youtu.be/LJtLnO0_s0Y"
"132524","https://youtu.be/LJtLnO0_s0Y"
"132525","https://youtu.be/LJtLnO0_s0Y"
"132526","https://youtu.be/LJtLnO0_s0Y"
"132527","https://youtu.be/LJtLnO0_s0Y"
"132528","https://youtu.be/LJtLnO0_s0Y"
"132529","https://youtu.be/LJtLnO0_s0Y"
"132530","https://youtu.be/LJtLnO0_s0Y"
"132531","https://youtu.be/LJtLnO0_s0Y"
"132532","https://youtu.be/LJtLnO0_s0Y"
"132533","https://youtu.be/LJtLnO0_s0Y"
"132534","https://youtu.be/LJtLnO0_s0Y"
"132535","https://youtu.be/LJtLnO0_s0Y"
"132536","https://youtu.be/LJtLnO0_s0Y"
"132537","https://youtu.be/LJtLnO0_s0Y"
"132538","https://youtu.be/LJtLnO0_s0Y"
"132604","https://youtu.be/LJtLnO0_s0Y"
"132605","https://youtu.be/LJtLnO0_s0Y"
"132606","https://youtu.be/LJtLnO0_s0Y"
"132607","https://youtu.be/LJtLnO0_s0Y"
"132608","https://youtu.be/LJtLnO0_s0Y"
"132609","https://youtu.be/LJtLnO0_s0Y"
"132610","https://youtu.be/LJtLnO0_s0Y"
"132611","https://youtu.be/LJtLnO0_s0Y"
"132612","https://youtu.be/LJtLnO0_s0Y"
"132613","https://youtu.be/LJtLnO0_s0Y"
"132614","https://youtu.be/LJtLnO0_s0Y"
"132615","https://youtu.be/LJtLnO0_s0Y"
"132616","https://youtu.be/LJtLnO0_s0Y"
"132619","https://youtu.be/LJtLnO0_s0Y"
"132620","https://youtu.be/LJtLnO0_s0Y"
"132621","https://youtu.be/LJtLnO0_s0Y"
"132622","https://youtu.be/LJtLnO0_s0Y"
"132623","https://youtu.be/LJtLnO0_s0Y"
"132624","https://youtu.be/LJtLnO0_s0Y"
"132625","https://youtu.be/LJtLnO0_s0Y"
"132626","https://youtu.be/LJtLnO0_s0Y"
"132627","https://youtu.be/LJtLnO0_s0Y"
"132628","https://youtu.be/LJtLnO0_s0Y"
"132629","https://youtu.be/LJtLnO0_s0Y"
"132630","https://youtu.be/LJtLnO0_s0Y"
"132631","https://youtu.be/LJtLnO0_s0Y"
"132632","https://youtu.be/LJtLnO0_s0Y"
"132633","https://youtu.be/LJtLnO0_s0Y"
"132634","https://youtu.be/LJtLnO0_s0Y"
"132635","https://youtu.be/LJtLnO0_s0Y"
"132636","https://youtu.be/LJtLnO0_s0Y"
"132637","https://youtu.be/LJtLnO0_s0Y"
"132638","https://youtu.be/LJtLnO0_s0Y"
"132639","https://youtu.be/LJtLnO0_s0Y"
"132640","https://youtu.be/LJtLnO0_s0Y"
"132641","https://youtu.be/LJtLnO0_s0Y"
"132642","https://youtu.be/LJtLnO0_s0Y"
"132643","https://youtu.be/LJtLnO0_s0Y"
"132644","https://youtu.be/LJtLnO0_s0Y"
"132646","https://youtu.be/LJtLnO0_s0Y"
"132647","https://youtu.be/LJtLnO0_s0Y"
"132648","https://youtu.be/LJtLnO0_s0Y"
"132649","https://youtu.be/LJtLnO0_s0Y"
"132650","https://youtu.be/LJtLnO0_s0Y"
"132651","https://youtu.be/LJtLnO0_s0Y"
"132652","https://youtu.be/LJtLnO0_s0Y"
"132653","https://youtu.be/LJtLnO0_s0Y"
"132654","https://youtu.be/LJtLnO0_s0Y"
"132655","https://youtu.be/LJtLnO0_s0Y"
"132656","https://youtu.be/LJtLnO0_s0Y"
"132657","https://youtu.be/LJtLnO0_s0Y"
"132658","https://youtu.be/LJtLnO0_s0Y"
"132659","https://youtu.be/LJtLnO0_s0Y"
"132660","https://youtu.be/LJtLnO0_s0Y"
"132661","https://youtu.be/LJtLnO0_s0Y"
"132662","https://youtu.be/LJtLnO0_s0Y"
"132663","https://youtu.be/LJtLnO0_s0Y"
"132664","https://youtu.be/LJtLnO0_s0Y"
"132668","https://youtu.be/LJtLnO0_s0Y"
"132669","https://youtu.be/LJtLnO0_s0Y"
"132670","https://youtu.be/LJtLnO0_s0Y"
"132671","https://youtu.be/LJtLnO0_s0Y"
"132672","https://youtu.be/LJtLnO0_s0Y"
"132673","https://youtu.be/LJtLnO0_s0Y"
"132674","https://youtu.be/LJtLnO0_s0Y"
"132675","https://youtu.be/LJtLnO0_s0Y"
"132676","https://youtu.be/LJtLnO0_s0Y"
"132677","https://youtu.be/LJtLnO0_s0Y"
"132678","https://youtu.be/LJtLnO0_s0Y"
"132679","https://youtu.be/LJtLnO0_s0Y"
"132680","https://youtu.be/LJtLnO0_s0Y"
"132879","https://www.youtube.com/watch?v=h2V6QiveAbc"
"132904","https://www.youtube.com/watch?v=h2V6QiveAbc"
"132905","https://www.youtube.com/watch?v=h2V6QiveAbc"
"132906","https://www.youtube.com/watch?v=h2V6QiveAbc"
"132907","https://www.youtube.com/watch?v=h2V6QiveAbc"
"132908","https://www.youtube.com/watch?v=h2V6QiveAbc"
"133293","http://www.youtube.com/watch?v=Imhi98dHa5w"
"133293","http://www.youtube.com/watch?v=LC42J8QJWCk"
"133293","http://www.youtube.com/watch?v=PFR_U42pOFA"
"133703","http://www.youtube.com/watch?v=7AmTzAnkP4o"
"133703","http://www.youtube.com/watch?v=kP28o7BLj_8"
"136253","http://www.youtube.com/watch?v=wLKTItCjREE"
"136254","http://www.youtube.com/watch?v=wLKTItCjREE"
"136255","http://www.youtube.com/watch?v=wLKTItCjREE"
"136731","http://www.youtube.com/watch?v=BH0MLyu6HjY"
"136777","http://www.youtube.com/watch?v=sRzavIvWhpQ&feature=youtu.be"
"138349","http://www.youtube.com/watch?v=RQ6_enQD110"
"138413","http://www.youtube.com/watch?v=RQ6_enQD110"
"138421","http://www.youtube.com/watch?v=RQ6_enQD110"
"138422","http://www.youtube.com/watch?v=RQ6_enQD110"
"138423","http://www.youtube.com/watch?v=RQ6_enQD110"
"138483","http://www.youtube.com/watch?v=RQ6_enQD110"
"138484","http://www.youtube.com/watch?v=RQ6_enQD110"
"138485","http://www.youtube.com/watch?v=RQ6_enQD110"
"138486","http://www.youtube.com/watch?v=RQ6_enQD110"
"138489","http://www.youtube.com/watch?v=RQ6_enQD110"
"138659","http://www.youtube.com/watch?v=RQ6_enQD110"
"138753","http://www.youtube.com/watch?v=RQ6_enQD110"
"138756","http://www.youtube.com/watch?v=RQ6_enQD110"
"138757","http://www.youtube.com/watch?v=RQ6_enQD110"
"138759","http://www.youtube.com/watch?v=RQ6_enQD110"
"138760","http://www.youtube.com/watch?v=RQ6_enQD110"
"138761","http://www.youtube.com/watch?v=RQ6_enQD110"
"138842","http://www.youtube.com/watch?v=RQ6_enQD110"
"138843","http://www.youtube.com/watch?v=RQ6_enQD110"
"138844","http://www.youtube.com/watch?v=RQ6_enQD110"
"138845","http://www.youtube.com/watch?v=RQ6_enQD110"
"138846","http://www.youtube.com/watch?v=RQ6_enQD110"
"139062","http://www.youtube.com/watch?v=TFm_EynqyYk"
"141535","https://youtu.be/lf-zjOTdalQ"
"142125","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"142126","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"142140","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"142141","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"142142","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"142143","https://www.youtube.com/watch?v=G10vsm8y4t4&index=26&list=UUtPBbw-mEDl1T4amlbN5b7Q"
"143189","http://www.youtube.com/watch?v=TFm_EynqyYk"
"143405","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143406","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143407","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143408","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143409","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143410","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143411","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143412","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143413","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143414","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143415","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143416","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143417","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143418","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143419","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143420","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143421","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143422","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143423","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143424","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143425","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143426","https://www.youtube.com/watch?v=rdNLPuFsHOo"
"143427","https://www.youtube.com/watch?v=rdNLPuFsHOo"
